ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Caffeine,Cannabis,Chocolate,Legal High,Nicotine,Illicit Drugs
1094,45-54,1.09449,Female,Left at 16,UK,White,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,CL4,CL6,CL3,CL5,CL3,CL3,1
1095,18-24,-0.95197,Male,University Degree,Australia,White,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.76540,CL3,CL6,CL3,CL4,CL4,CL0,1
1096,25-34,-0.07854,Female,University Degree,Australia,White,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,CL6,CL6,CL4,CL5,CL0,CL5,1
1097,35-44,0.49788,Male,Masters Degree,UK,Asian,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,CL5,CL4,CL0,CL5,CL0,CL6,1
1098,25-34,-0.07854,Male,Masters Degree,UK,White,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,CL5,CL6,CL2,CL5,CL0,CL2,0
1099,18-24,-0.95197,Male,Left at 18,UK,White,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,CL5,CL5,CL5,CL4,CL3,CL6,1
1100,25-34,-0.07854,Male,Some College,USA,White,-0.92104,0.00332,0.72330,0.13136,-0.65253,0.88113,0.07987,CL3,CL6,CL6,CL6,CL3,CL6,1
1101,18-24,-0.95197,Female,Some College,USA,White,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,CL4,CL6,CL5,CL4,CL3,CL0,1
1102,18-24,-0.95197,Female,Masters Degree,UK,White,-1.32828,1.28610,0.29338,0.43852,0.58489,-0.21712,0.40148,CL5,CL5,CL5,CL6,CL0,CL5,1
1103,18-24,-0.95197,Male,Some College,Other,White,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.76540,CL6,CL6,CL5,CL5,CL0,CL6,1
1104,18-24,-0.95197,Female,University Degree,USA,White,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,CL5,CL6,CL6,CL5,CL2,CL3,1
1105,18-24,-0.95197,Female,Masters Degree,Other,White,-0.79151,-0.15487,-0.17779,-0.45321,-0.40581,-0.21712,1.22470,CL6,CL5,CL6,CL5,CL0,CL6,1
1106,18-24,-0.95197,Female,Left at 18,USA,White,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.76540,CL5,CL5,CL4,CL5,CL0,CL0,1
1107,25-34,-0.07854,Male,Some College,Other,White,-1.19430,-1.09207,0.72330,-1.21213,-2.04506,-1.37983,0.07987,CL6,CL6,CL5,CL5,CL3,CL6,1
1108,25-34,-0.07854,Female,Doctorate Degree,UK,White,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,CL4,CL6,CL2,CL5,CL0,CL1,0
1109,25-34,-0.07854,Female,Some College,Other,White,1.98437,-0.30033,0.44585,-1.21213,-1.01450,0.19268,0.76540,CL5,CL3,CL6,CL5,CL0,CL6,1
1110,18-24,-0.95197,Male,University Degree,UK,White,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,CL5,CL5,CL4,CL6,CL3,CL4,1
1111,18-24,-0.95197,Male,Some College,UK,White,-0.92104,1.74091,1.43533,1.28610,-0.27607,0.19268,0.40148,CL6,CL6,CL5,CL5,CL3,CL6,1
1112,45-54,1.09449,Male,Some College,USA,White,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,CL5,CL6,CL1,CL5,CL0,CL1,1
1113,18-24,-0.95197,Female,Some College,USA,White,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,CL5,CL6,CL3,CL4,CL3,CL0,1
1114,45-54,1.09449,Male,Doctorate Degree,USA,White,0.41667,-0.43999,0.58331,0.28783,-1.25773,1.29221,0.07987,CL6,CL6,CL3,CL6,CL0,CL2,1
1115,18-24,-0.95197,Male,Left at 18,USA,White,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.52593,CL5,CL6,CL6,CL6,CL3,CL6,1
1116,18-24,-0.95197,Male,Some College,USA,White,-3.46436,0.47617,-0.01928,1.28610,2.04506,-0.21712,0.76540,CL5,CL6,CL6,CL6,CL4,CL5,1
1117,45-54,1.09449,Male,Left at 16,UK,White,0.52135,-0.57545,0.44585,-2.53830,-0.27607,0.88113,-0.21575,CL3,CL6,CL6,CL6,CL0,CL1,1
1118,18-24,-0.95197,Male,Some College,USA,Other,0.91093,0.00332,1.24033,-0.15487,-1.38502,1.29221,0.40148,CL5,CL6,CL6,CL6,CL6,CL6,1
1119,18-24,-0.95197,Male,Some College,USA,White,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,CL6,CL6,CL6,CL6,CL4,CL6,1
1120,25-34,-0.07854,Female,University Degree,USA,White,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,CL6,CL6,CL6,CL6,CL0,CL6,1
1121,18-24,-0.95197,Male,Some College,USA,White,1.02119,-0.43999,-0.01928,-1.77200,-1.01450,0.88113,0.76540,CL4,CL4,CL6,CL5,CL3,CL3,1
1122,25-34,-0.07854,Male,University Degree,UK,White,-1.05308,1.28610,0.44585,0.43852,0.75830,0.19268,-0.21575,CL5,CL6,CL2,CL6,CL2,CL2,1
1123,25-34,-0.07854,Male,Some College,USA,White,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.76540,CL2,CL6,CL2,CL4,CL2,CL1,1
1124,18-24,-0.95197,Male,Left at 16,Canada,White,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,CL3,CL6,CL3,CL4,CL2,CL6,1
1125,25-34,-0.07854,Male,Professional Diploma,UK,White,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,CL6,CL6,CL3,CL6,CL6,CL6,1
1126,25-34,-0.07854,Male,Left at 18,UK,White,-1.05308,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,CL6,CL4,CL6,CL6,CL6,CL6,1
1127,25-34,-0.07854,Male,Professional Diploma,USA,White,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,CL4,CL6,CL5,CL5,CL4,CL6,1
1128,55-64,1.82213,Male,Left at 17,USA,White,0.52135,-0.43999,-0.58331,-1.62090,0.58489,-0.21712,0.07987,CL3,CL6,CL3,CL3,CL0,CL1,1
1129,18-24,-0.95197,Male,Some College,USA,White,1.37297,-0.94779,0.72330,0.28783,-0.78155,0.52975,1.22470,CL4,CL6,CL6,CL5,CL6,CL5,1
1130,18-24,-0.95197,Male,Some College,USA,White,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,CL5,CL6,CL6,CL5,CL2,CL6,1
1131,18-24,-0.95197,Male,Some College,Other,White,-1.55078,-1.23177,0.88309,1.61108,-1.78169,-0.21712,0.40148,CL5,CL3,CL5,CL6,CL3,CL5,1
1132,18-24,-0.95197,Male,Some College,Other,White,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.76540,CL6,CL4,CL5,CL5,CL6,CL6,1
1133,25-34,-0.07854,Female,Professional Diploma,USA,White,2.28554,0.80523,0.72330,-2.07848,-1.78169,1.86203,1.92173,CL4,CL6,CL3,CL0,CL0,CL6,1
1134,25-34,-0.07854,Male,Masters Degree,New Zealand,White,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,CL6,CL6,CL6,CL6,CL6,CL3,1
1135,35-44,0.49788,Male,Professional Diploma,Australia,White,-1.32828,0.16767,1.65653,1.11406,0.25953,1.29221,0.76540,CL3,CL3,CL5,CL5,CL3,CL6,1
1136,18-24,-0.95197,Male,Masters Degree,USA,White,0.41667,1.28610,-1.11902,-0.91699,-0.52745,1.86203,0.40148,CL5,CL6,CL3,CL6,CL3,CL6,1
1137,18-24,-0.95197,Male,Left at 18,USA,White,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.22470,CL3,CL6,CL6,CL5,CL3,CL6,1
1138,25-34,-0.07854,Female,Doctorate Degree,UK,White,-0.05188,0.32197,-0.84732,-0.01729,0.41594,-1.37983,-0.84637,CL5,CL6,CL0,CL6,CL0,CL0,0
1139,25-34,-0.07854,Female,University Degree,Other,White,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,CL5,CL6,CL0,CL5,CL0,CL0,0
1140,25-34,-0.07854,Male,Some College,USA,White,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.22470,CL6,CL6,CL6,CL6,CL3,CL6,1
1141,18-24,-0.95197,Female,Some College,USA,White,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.22470,CL6,CL5,CL5,CL5,CL3,CL5,1
1142,25-34,-0.07854,Female,University Degree,Australia,White,1.60383,-1.63340,0.72330,-1.07533,-1.51840,0.52975,1.22470,CL4,CL6,CL6,CL4,CL0,CL6,1
1143,35-44,0.49788,Male,Professional Diploma,USA,White,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,CL4,CL6,CL4,CL0,CL3,CL6,1
1144,18-24,-0.95197,Female,Some College,USA,White,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.22470,CL6,CL6,CL4,CL4,CL4,CL6,1
1145,45-54,1.09449,Male,University Degree,UK,White,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,CL1,CL6,CL1,CL6,CL0,CL6,1
1146,18-24,-0.95197,Male,Some College,Republic of Ireland,White,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987,CL5,CL6,CL4,CL3,CL3,CL6,1
1147,25-34,-0.07854,Male,Masters Degree,USA,White,0.22393,-0.69509,0.29338,-0.01729,-1.01450,-0.71126,-1.18084,CL5,CL6,CL6,CL5,CL5,CL3,1
1148,25-34,-0.07854,Male,University Degree,USA,White,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987,CL5,CL6,CL2,CL4,CL0,CL0,1
1149,35-44,0.49788,Male,Professional Diploma,USA,White,1.83990,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,CL3,CL6,CL3,CL3,CL5,CL6,1
1150,18-24,-0.95197,Male,Some College,USA,White,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,CL5,CL6,CL6,CL5,CL2,CL5,1
1151,45-54,1.09449,Female,Left at 18,Australia,White,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,CL1,CL5,CL6,CL5,CL0,CL6,1
1152,25-34,-0.07854,Male,Some College,USA,White,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,CL4,CL6,CL4,CL4,CL4,CL5,1
1153,35-44,0.49788,Female,University Degree,USA,White,1.72012,-1.76250,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,CL1,CL6,CL6,CL6,CL1,CL6,1
1154,55-64,1.82213,Female,Masters Degree,USA,Other,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,CL3,CL6,CL0,CL6,CL0,CL6,0
1155,18-24,-0.95197,Male,Left at 18,Other,White,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.22470,CL4,CL4,CL4,CL4,CL3,CL4,1
1156,18-24,-0.95197,Female,Masters Degree,UK,White,0.41667,0.16767,0.29338,0.76096,-0.52745,0.19268,0.76540,CL6,CL6,CL6,CL4,CL3,CL6,1
1157,18-24,-0.95197,Male,Doctorate Degree,UK,White,-0.92104,1.74091,1.65653,1.61108,-0.52745,-0.21712,1.22470,CL6,CL6,CL5,CL6,CL3,CL4,1
1158,18-24,-0.95197,Female,Some College,UK,White,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,CL3,CL3,CL2,CL6,CL2,CL2,1
1159,18-24,-0.95197,Male,Some College,UK,White,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.76540,CL4,CL5,CL6,CL5,CL6,CL6,1
1160,45-54,1.09449,Male,Professional Diploma,Republic of Ireland,White,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,CL3,CL6,CL6,CL5,CL3,CL6,1
1161,25-34,-0.07854,Female,University Degree,Canada,White,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.22470,CL6,CL4,CL3,CL5,CL2,CL1,1
1162,18-24,-0.95197,Male,Left at 17,USA,Other,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.76540,CL5,CL6,CL5,CL4,CL3,CL6,1
1163,18-24,-0.95197,Male,Some College,USA,White,0.04257,-0.15487,1.65653,0.13136,0.25953,0.52975,1.92173,CL5,CL4,CL5,CL4,CL3,CL3,1
1164,25-34,-0.07854,Female,Doctorate Degree,UK,White,-0.14882,-0.94779,0.29338,0.94156,2.04506,-0.71126,-0.52593,CL5,CL6,CL0,CL6,CL0,CL0,1
1165,25-34,-0.07854,Male,Left at 17,Australia,White,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987,CL4,CL6,CL2,CL4,CL3,CL6,1
1166,25-34,-0.07854,Male,Some College,USA,White,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,CL5,CL4,CL5,CL5,CL5,CL1,1
1167,35-44,0.49788,Male,University Degree,USA,White,-0.34799,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,CL6,CL6,CL3,CL6,CL3,CL3,1
1168,25-34,-0.07854,Male,University Degree,USA,White,0.52135,-0.94779,1.06238,-0.30172,0.58489,-0.21712,0.07987,CL5,CL6,CL6,CL6,CL2,CL1,1
1169,18-24,-0.95197,Male,Left at 18,USA,White,0.82562,-0.30033,1.43533,-0.76096,-1.01450,0.88113,0.76540,CL6,CL6,CL6,CL5,CL4,CL2,1
1170,45-54,1.09449,Male,Professional Diploma,USA,White,0.41667,-0.15487,-0.17779,-1.92595,-1.01450,0.52975,0.40148,CL5,CL6,CL2,CL6,CL0,CL1,1
1171,35-44,0.49788,Female,University Degree,USA,White,-1.19430,1.28610,1.43533,1.28610,0.25953,-0.71126,-0.21575,CL6,CL6,CL3,CL6,CL0,CL5,1
1172,35-44,0.49788,Male,Some College,USA,White,0.13606,-0.57545,-0.01928,-0.76096,0.12331,-0.71126,0.40148,CL3,CL6,CL6,CL5,CL0,CL6,1
1173,18-24,-0.95197,Male,Some College,USA,White,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,CL5,CL6,CL6,CL5,CL2,CL3,1
1174,18-24,-0.95197,Female,Some College,USA,White,0.41667,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,CL4,CL6,CL6,CL6,CL2,CL3,1
1175,18-24,-0.95197,Male,Some College,USA,Other,0.04257,-0.80615,0.88309,-0.30172,1.13407,-0.21712,0.76540,CL4,CL6,CL6,CL6,CL2,CL6,1
1176,25-34,-0.07854,Male,Masters Degree,USA,White,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,CL6,CL6,CL4,CL6,CL1,CL5,1
1177,18-24,-0.95197,Male,Some College,USA,Other,-1.43907,0.00332,-0.84732,0.76096,-0.27607,-0.21712,0.76540,CL3,CL6,CL4,CL5,CL4,CL0,1
1178,18-24,-0.95197,Male,Some College,Other,White,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987,CL5,CL2,CL3,CL5,CL5,CL0,1
1179,25-34,-0.07854,Female,Some College,USA,White,-0.46725,0.32197,0.14143,1.61108,0.12331,1.29221,0.40148,CL5,CL6,CL2,CL5,CL0,CL0,1
1180,25-34,-0.07854,Female,Masters Degree,USA,White,2.12700,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,CL4,CL6,CL4,CL6,CL4,CL3,1
1181,18-24,-0.95197,Male,Some College,USA,White,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,CL0,CL6,CL6,CL3,CL3,CL0,1
1182,18-24,-0.95197,Male,Some College,USA,White,-0.14882,-1.63340,0.29338,-0.60633,-0.27607,-0.71126,0.40148,CL2,CL3,CL6,CL6,CL2,CL0,1
1183,25-34,-0.07854,Male,Some College,Other,White,1.72012,-0.43999,-0.58331,-0.45321,-1.01450,0.19268,0.40148,CL5,CL6,CL4,CL6,CL0,CL3,1
1184,25-34,-0.07854,Female,Professional Diploma,Australia,White,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987,CL6,CL6,CL4,CL6,CL4,CL5,1
1185,18-24,-0.95197,Male,University Degree,USA,White,-0.46725,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,CL5,CL6,CL6,CL5,CL3,CL0,1
1186,45-54,1.09449,Male,Left at 16,USA,White,-0.14882,-1.23177,-0.17779,0.94156,0.25953,-0.21712,0.76540,CL4,CL6,CL5,CL4,CL0,CL1,1
1187,18-24,-0.95197,Male,Some College,USA,White,0.82562,-0.30033,0.58331,-0.91699,-0.89891,0.88113,0.76540,CL5,CL6,CL5,CL5,CL4,CL6,1
1188,18-24,-0.95197,Male,Some College,Other,White,-1.05308,0.63779,0.29338,0.59042,-0.78155,1.86203,0.40148,CL6,CL5,CL4,CL6,CL5,CL4,1
1189,25-34,-0.07854,Female,University Degree,UK,White,1.23461,-0.30033,0.88309,0.43852,-0.00665,0.19268,0.07987,CL5,CL6,CL3,CL6,CL2,CL2,1
1190,55-64,1.82213,Female,Doctorate Degree,USA,White,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,CL6,CL6,CL6,CL6,CL5,CL6,1
1191,18-24,-0.95197,Male,Some College,Canada,White,-1.19430,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,CL4,CL6,CL6,CL5,CL3,CL6,1
1192,18-24,-0.95197,Male,Masters Degree,USA,White,-2.21844,0.32197,0.72330,1.81866,0.93949,-0.71126,-0.52593,CL5,CL6,CL5,CL5,CL2,CL2,1
1193,18-24,-0.95197,Female,Some College,USA,White,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.22470,CL3,CL6,CL0,CL6,CL4,CL4,1
1194,18-24,-0.95197,Male,Left at 18,Canada,White,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.22470,CL6,CL4,CL6,CL4,CL0,CL6,1
1195,18-24,-0.95197,Male,Some College,USA,White,-2.75696,1.11406,1.06238,1.61108,-0.52745,0.19268,0.40148,CL5,CL4,CL5,CL4,CL3,CL5,1
1196,35-44,0.49788,Male,University Degree,USA,White,0.31287,0.16767,0.72330,-1.07533,0.41594,0.52975,1.22470,CL5,CL6,CL0,CL6,CL0,CL2,1
1197,18-24,-0.95197,Male,Some College,USA,White,0.91093,-0.43999,-0.01928,-0.45321,-1.64101,0.88113,0.40148,CL5,CL6,CL2,CL6,CL5,CL5,1
1198,18-24,-0.95197,Male,Some College,USA,White,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.76540,CL4,CL6,CL6,CL5,CL3,CL5,1
1199,25-34,-0.07854,Male,University Degree,Canada,White,-0.92104,-0.30033,-0.17779,-1.92595,-0.27607,0.52975,-1.54858,CL0,CL3,CL0,CL6,CL0,CL0,1
1200,25-34,-0.07854,Male,Left at 16,USA,White,-0.34799,-2.44904,-0.71727,-0.01729,0.25953,-1.37983,-0.84637,CL5,CL6,CL6,CL3,CL0,CL6,1
1201,18-24,-0.95197,Male,Some College,USA,White,2.12700,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.22470,CL3,CL6,CL4,CL5,CL6,CL6,1
1202,25-34,-0.07854,Female,University Degree,Other,White,0.13606,-1.63340,0.44585,0.94156,-1.64101,-0.21712,-0.84637,CL6,CL6,CL0,CL6,CL0,CL0,0
1203,18-24,-0.95197,Male,Some College,USA,White,0.31287,0.96248,1.88511,-0.76096,-0.65253,1.29221,1.92173,CL5,CL5,CL6,CL4,CL4,CL5,1
1204,18-24,-0.95197,Male,Some College,USA,White,-0.67825,0.80523,0.29338,-1.07533,-0.78155,-0.21712,0.76540,CL6,CL6,CL6,CL5,CL2,CL2,1
1205,18-24,-0.95197,Male,Left at 18,USA,White/Asian,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.22470,CL5,CL6,CL6,CL0,CL3,CL6,1
1206,25-34,-0.07854,Male,Some College,USA,White,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.76540,CL3,CL6,CL6,CL4,CL2,CL6,1
1207,18-24,-0.95197,Female,Left at 18,UK,White,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,CL5,CL5,CL4,CL6,CL2,CL6,1
1208,45-54,1.09449,Male,University Degree,UK,White,-0.46725,1.58487,1.43533,1.45039,1.30612,-0.21712,-0.21575,CL4,CL6,CL0,CL6,CL0,CL0,0
1209,18-24,-0.95197,Male,Professional Diploma,USA,Other,0.13606,0.00332,0.72330,-2.21844,1.46191,0.88113,1.92173,CL6,CL6,CL6,CL5,CL3,CL0,1
1210,18-24,-0.95197,Male,Some College,Canada,White/Black,-1.55078,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,CL3,CL3,CL3,CL5,CL5,CL3,1
1211,45-54,1.09449,Male,University Degree,Australia,White,-1.05308,0.63779,-0.45174,-1.07533,0.75830,0.88113,0.76540,CL5,CL6,CL3,CL5,CL1,CL0,1
1212,18-24,-0.95197,Male,Some College,Canada,White,-1.43907,1.11406,0.58331,-0.60633,-0.78155,0.88113,0.40148,CL5,CL6,CL6,CL5,CL4,CL2,1
1213,18-24,-0.95197,Male,Some College,Other,White,-0.24649,-1.09207,0.29338,-0.45321,-1.01450,-1.37983,0.76540,CL5,CL3,CL3,CL4,CL3,CL3,1
1214,18-24,-0.95197,Female,Some College,Canada,White,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,CL4,CL5,CL3,CL4,CL2,CL4,1
1215,18-24,-0.95197,Male,Some College,Australia,White,-0.24649,0.16767,0.58331,-0.45321,-0.00665,0.19268,0.76540,CL5,CL6,CL6,CL6,CL4,CL5,1
1216,35-44,0.49788,Female,Professional Diploma,UK,White,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.76540,CL6,CL6,CL1,CL5,CL0,CL3,0
1217,25-34,-0.07854,Male,Professional Diploma,USA,White,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.76540,CL6,CL6,CL6,CL6,CL5,CL6,1
1218,18-24,-0.95197,Male,Professional Diploma,Canada,White,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.76540,CL5,CL6,CL6,CL4,CL4,CL0,1
1219,18-24,-0.95197,Male,Some College,USA,White,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.76540,CL5,CL5,CL5,CL6,CL5,CL3,1
1220,25-34,-0.07854,Female,Masters Degree,USA,White,0.31287,1.28610,-0.17779,-0.76096,-1.01450,0.19268,-0.52593,CL5,CL5,CL5,CL6,CL0,CL2,1
1221,18-24,-0.95197,Female,Some College,Other,White,-1.32828,0.16767,0.72330,-1.21213,-1.51840,-0.71126,0.76540,CL4,CL6,CL3,CL5,CL0,CL3,1
1222,18-24,-0.95197,Female,Professional Diploma,USA,White,1.02119,0.96248,0.29338,-1.62090,-0.89891,0.88113,0.40148,CL4,CL4,CL5,CL5,CL3,CL6,1
1223,18-24,-0.95197,Female,Left at 18,USA,White,1.02119,-0.30033,0.14143,-1.47955,-0.65253,0.88113,1.22470,CL6,CL5,CL6,CL5,CL6,CL6,1
1224,18-24,-0.95197,Male,Some College,USA,White,-0.24649,0.63779,0.29338,-0.45321,-0.00665,1.29221,1.22470,CL5,CL6,CL6,CL6,CL3,CL6,1
1225,25-34,-0.07854,Male,Doctorate Degree,USA,White,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,CL5,CL5,CL0,CL5,CL0,CL0,1
1226,18-24,-0.95197,Female,Some College,USA,White,0.91093,-0.30033,-0.01928,-0.01729,-0.40581,-0.21712,-0.21575,CL5,CL5,CL3,CL5,CL5,CL0,1
1227,18-24,-0.95197,Male,University Degree,USA,White,0.62967,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,CL6,CL6,CL5,CL3,CL3,CL6,1
1228,25-34,-0.07854,Female,University Degree,USA,White,0.52135,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,CL5,CL6,CL6,CL4,CL2,CL3,1
1229,35-44,0.49788,Male,Left at 16,USA,White,1.13281,-0.57545,0.14143,0.59042,-1.51840,-1.37983,-0.21575,CL2,CL3,CL3,CL6,CL2,CL6,1
1230,18-24,-0.95197,Male,Some College,USA,White/Black,-1.05308,1.93886,1.24033,0.13136,0.58489,0.52975,0.40148,CL3,CL3,CL5,CL4,CL3,CL3,0
1231,18-24,-0.95197,Female,Left at 18,USA,White,0.13606,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,CL6,CL4,CL6,CL5,CL3,CL3,1
1232,18-24,-0.95197,Female,University Degree,Other,Other,1.02119,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.22470,CL6,CL5,CL6,CL4,CL0,CL6,1
1233,18-24,-0.95197,Female,Some College,Other,White,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,CL5,CL6,CL0,CL6,CL0,CL6,0
1234,18-24,-0.95197,Male,University Degree,UK,White,0.73545,-0.43999,0.58331,0.59042,-0.14277,0.19268,0.40148,CL5,CL6,CL4,CL4,CL5,CL6,1
1235,18-24,-0.95197,Male,Some College,USA,White,0.04257,-1.09207,-0.01928,0.28783,0.58489,-1.37983,-1.54858,CL4,CL2,CL6,CL4,CL0,CL3,1
1236,55-64,1.82213,Male,Masters Degree,USA,White,0.13606,0.63779,0.58331,-0.30172,0.58489,-0.21712,-0.84637,CL5,CL6,CL1,CL6,CL0,CL1,1
1237,45-54,1.09449,Female,Masters Degree,UK,White,-1.69163,0.80523,1.24033,0.59042,-0.00665,-0.21712,-1.54858,CL5,CL6,CL1,CL5,CL0,CL0,1
1238,18-24,-0.95197,Male,University Degree,USA,White,0.04257,0.80523,0.88309,-0.45321,1.30612,0.19268,-0.52593,CL4,CL6,CL6,CL5,CL0,CL0,1
1239,25-34,-0.07854,Male,Left at 18,USA,White,0.31287,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,CL5,CL6,CL6,CL5,CL4,CL6,1
1240,18-24,-0.95197,Female,University Degree,UK,White,-0.05188,0.16767,0.44585,-1.34289,0.41594,0.52975,0.76540,CL6,CL5,CL0,CL5,CL0,CL0,0
1241,45-54,1.09449,Female,Some College,UK,White,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,CL2,CL6,CL1,CL6,CL0,CL6,1
1242,35-44,0.49788,Female,University Degree,UK,White,1.02119,-1.37639,-0.45174,-0.15487,-0.89891,-0.21712,-0.52593,CL6,CL5,CL0,CL5,CL0,CL0,0
1243,25-34,-0.07854,Female,University Degree,UK,White,-1.32828,0.80523,-1.27553,-1.07533,-0.14277,-0.21712,0.40148,CL3,CL6,CL1,CL4,CL0,CL2,1
1244,45-54,1.09449,Female,University Degree,UK,White,-0.92104,-1.92173,-1.42424,1.45039,0.93949,-1.37983,-0.52593,CL4,CL6,CL1,CL6,CL0,CL0,1
1245,25-34,-0.07854,Female,University Degree,UK,White,0.52135,0.00332,-0.97631,0.13136,-1.38502,-0.71126,-0.52593,CL6,CL6,CL2,CL6,CL0,CL6,1
